0.229798,0.00505051,0.0828283,-0.0106061,-0.00252525,-0.039899,0.060101,0.0444444,0.0222222,0.00858586,-0.0479798,0.112121,0.00252525,0.030303,-0.0363636,0.0227273,0.118182,-0.0439394,-0.0111111,0.00858586,0.00959596,0.0848485,-0.0429293,-0.00505051,-0.0505051,0.029798,-0.0858586,-0.0474747,-0.0136364,-0.0292929,0.039899,-0.0151515,-0.0656566,-0.0156566,-0.0151515,0.0141414,0.0545455,-0.0313131,-0.0272727,-0.0020202,0.0585859,-0.0479798,-0.0363636,0.0151515,-0.0419192,-0.00757576,-0.0186869,0.00858586,0.0505051,0.0510101
0.00505051,0.0909091,-0.0282828,-0.0131313,0.00505051,-0.0171717,0.0272727,0.0040404,-0.0282828,0.0313131,-0.00505051,0.0262626,-0.0454545,-0.020202,0.0242424,-0.0252525,-0.0282828,0.0191919,0.0242424,0.0414141,-0.0131313,0.0242424,-0.00505051,8.41638e-18,-0.020202,0.0171717,-0.010101,0.00808081,-0.0212121,-0.0040404,-0.0232323,-0.030303,-0.010101,-0.0131313,0.010101,0.0343434,-0.0161616,0.0141414,0.0383838,-0.0020202,-0.0121212,-0.0151515,-0.0262626,-5.61841e-18,0.0010101,-0.00505051,0.0191919,0.0212121,-0.010101,-0.0171717
0.0828283,-0.0282828,0.252121,0.019798,-0.0424242,-0.128889,0.019798,0.0678788,0.0359596,0.0412121,-0.107071,0.0816162,-0.0323232,0.149495,-0.0957576,0.0606061,0.0682828,0.0335354,-0.0573737,-0.00929293,-0.0105051,-0.00282828,-0.0545455,-0.0282828,0.0484848,-0.0266667,-0.0545455,-0.0238384,0.0537374,-0.0577778,0.0642424,1.34572e-17,-0.145455,-0.0226263,0.0707071,-0.00282828,0.0476768,-0.0614141,-0.0218182,-0.0339394,0.0610101,0.0141414,0.0173737,0.0161616,-0.08,-0.0040404,-0.089697,0.0250505,0.0484848,0.0125253
-0.0106061,-0.0131313,0.019798,0.178889,-0.0146465,0.0150505,-0.0130303,0.0476768,0.116768,0.0639394,-0.0540404,-0.0446465,-0.019697,0.0282828,-0.0351515,0.0227273,-0.0478788,0.0865657,-0.0422222,-0.0370707,-0.0130303,0.0476768,-0.0267677,0.0272727,-0.0020202,0.00111111,-0.0494949,-0.00868687,0.0360606,-0.0123232,0.0617172,-0.0555556,-0.0191919,0.00010101,-0.00505051,0.0173737,-0.00282828,-0.0563636,-0.0672727,-0.00363636,-0.00969697,0.0267677,0.00727273,0.0212121,0.0134343,-0.00151515,-0.0114141,0.0477778,-0.0020202,0.00494949
-0.00252525,0.00505051,-0.0424242,-0.0146465,0.128788,-0.0358586,0.0156566,0.0464646,-0.0020202,0.00656566,-0.0277778,0.00909091,-0.0378788,7.85567e-18,0.00606061,-0.0176768,0.0131313,0.00858586,-0.0191919,0.00656566,-0.0247475,-0.0343434,0.0580808,0.0353535,-0.010101,0.0358586,0.0252525,-0.0030303,-0.00151515,0.0393939,0.0156566,-0.00505051,0.0353535,-0.00959596,-0.0353535,0.00606061,0.00606061,0.0111111,-0.0131313,0.0121212,0.0020202,-0.0277778,-0.0040404,0.00505051,0.0368687,-0.00757576,0.0338384,-0.0237374,1.62665e-17,-0.00555556
-0.039899,-0.0171717,-0.128889,0.0150505,-0.0358586,0.235455,-0.0758586,-0.0436364,-0.00363636,-0.0578788,0.124747,-0.12101,0.110606,-0.0888889,0.079596,-0.0328283,-0.0410101,-0.0825253,0.0361616,-0.0174747,0.0554545,0.0371717,0.00656566,0.0131313,-0.0585859,-0.049596,0.0191919,-0.00343434,-0.0623232,0.0284848,-0.0192929,0.0353535,0.110101,0.0423232,-0.0656566,0.00686869,-0.00323232,0.02,-0.0357576,0.0521212,-0.0428283,0.00353535,-0.00323232,-0.0212121,0.0330303,0.00151515,0.0457576,-0.0114141,-0.0282828,0.0637374
0.060101,0.0272727,0.019798,-0.0130303,0.0156566,-0.0758586,0.178889,-0.0432323,0.0258586,0.0841414,-0.0136364,0.0765657,0.000505051,0.0484848,-0.0755556,0.0328283,0.0531313,-0.00434343,0.0385859,-0.00676768,0.0273737,0.0779798,-0.0671717,0.00707071,-0.0222222,0.0516162,-0.0393939,-0.0389899,-0.00434343,-0.0123232,0.0112121,-0.0757576,-0.0494949,-0.01,-0.0151515,0.00727273,0.0476768,-0.0361616,0.0438384,-0.0137374,0.0307071,-0.0136364,-0.0230303,0.0111111,-0.0370707,-0.0116162,-0.00131313,0.0477778,-0.0525253,-0.0253535
0.0444444,0.0040404,0.0678788,0.0476768,0.0464646,-0.0436364,-0.0432323,0.232727,0.059798,0.0561616,-0.0727273,-0.0246465,-0.115152,0.0363636,-0.0137374,0.020202,0.00323232,0.0226263,-0.149091,0.0157576,-0.0432323,-0.029899,0.0020202,0.0141414,-0.0040404,0.00525253,-0.0585859,0.00484848,0.00242424,-0.0206061,0.0759596,0.010101,-0.0585859,0.0234343,0.0808081,0.0509091,0.0206061,-0.0359596,-0.0921212,-0.00525253,-0.0274747,-0.0424242,0.0408081,-0.0282828,0.00565657,-0.0181818,-0.0218182,0.0238384,0.0666667,0.0371717
0.0222222,-0.0282828,0.0359596,0.116768,-0.0020202,-0.00363636,0.0258586,0.059798,0.203636,0.12,-0.0464646,-0.0416162,-0.0121212,0.0888889,-0.0937374,0.040404,-0.0165657,0.0860606,-0.0654545,-0.0719192,-0.0448485,0.039596,-0.0444444,0.0222222,0.0383838,0.04,-0.0545455,-0.070303,0.00525253,-0.00929293,0.070303,-0.0505051,-0.0242424,0.0238384,0.010101,-0.0210101,0.00929293,-0.079596,-0.0985859,0.0307071,-0.0460606,0.0444444,0.059798,-0.0242424,0.0189899,-0.0040404,-0.0169697,0.0533333,0.00808081,0.0367677
0.00858586,0.0313131,0.0412121,0.0639394,0.00656566,-0.0578788,0.0841414,0.0561616,0.12,0.20798,0.00959596,-0.0167677,-0.0691919,0.0646465,-0.0610101,0.0277778,-0.010303,0.0718182,-0.0620202,-0.0142424,-0.0673737,0.0258586,-0.080303,0.0111111,0.0343434,0.0356566,-0.0575758,-0.0684848,-0.0291919,-0.0208081,0.0356566,-0.0454545,-0.0676768,0.0124242,0.0656566,0.0258586,0.00565657,-0.0236364,-0.0523232,0.0173737,-0.0210101,0.039899,0.0359596,-0.0575758,-0.0445455,-0.00454545,-0.020101,0.0584848,-0.00606061,0.00272727
